Transaction_ID,Transaction_Date,Transaction_Hour,Customer_ID,Merchant_ID,Merchant_Name,Merchant_Category,City,Payment_Method,Bank_Name,Device_Type,Amount,Transaction_Status,Failure_Reason,Gateway_Response_Time_ms,Refund_Flag,Chargeback_Flag,Revenue_Fee,Settlement_Days,Is_High_Value,Risk_Score
TXN0001522,2026-01-27,5,CUST22323,MER040135,EduPrime,Education,Ahmedabad,Net Banking,SBI,Mobile Web,1795.88,Success,,1349,0,0,21.55,1.0,0,58
TXN0001523,2026-05-04,10,CUST13440,MER080060,HomeKart,Retail,Chennai,Credit Card,Bank of Baroda,iOS,1536.41,Success,,999,0,0,27.66,2.0,0,41
TXN0001524,2025-02-07,3,CUST25125,MER020119,MegaMart,E-commerce,Ahmedabad,UPI,Axis Bank,Web,2346.66,Success,,922,0,0,5.87,2.0,0,29
TXN0001525,2026-01-31,16,CUST35343,MER080127,DailyStore,Retail,Chennai,Credit Card,IDFC First Bank,Mobile Web,4079.86,Success,,505,0,0,73.44,1.0,0,27
TXN0001526,2025-10-03,1,CUST25605,MER090062,PowerPay,Utilities,Pune,Net Banking,Yes Bank,Web,447.45,Success,,859,1,0,5.37,1.0,0,35
TXN0001527,2025-10-03,11,CUST35118,MER010121,FoodKart,Food & Delivery,Mumbai,UPI,IndusInd Bank,Android,141.33,Success,,976,0,0,0.35,2.0,0,52
TXN0001528,2025-01-27,0,CUST21253,MER010068,FoodKart,Food & Delivery,Pune,Debit Card,Canara Bank,Android,1333.72,Success,,941,0,0,13.34,1.0,0,29
TXN0001529,2025-11-16,17,CUST18528,MER060010,CloudDesk,SaaS,Ahmedabad,UPI,HDFC Bank,iOS,2255.11,Success,,804,0,0,5.64,3.0,0,30
TXN0001530,2025-10-08,22,CUST37314,MER050103,Wellnest,Healthcare,Chennai,Debit Card,ICICI Bank,Android,1051.1,Success,,733,0,0,10.51,2.0,0,18
TXN0001531,2025-08-03,21,CUST31065,MER030131,TripNest,Travel,Mumbai,UPI,ICICI Bank,Android,5095.35,Success,,850,0,0,12.74,2.0,0,35
TXN0001532,2025-10-25,19,CUST23243,MER020095,CartBee,E-commerce,Bengaluru,Credit Card,SBI,iOS,835.87,Success,,1074,0,0,15.05,1.0,0,23
TXN0001533,2025-06-29,20,CUST20340,MER030005,HotelHut,Travel,Mumbai,UPI,SBI,iOS,1784.17,Success,,1171,0,0,4.46,1.0,0,36
TXN0001534,2025-06-17,23,CUST16987,MER040063,CourseKart,Education,Bengaluru,Net Banking,IDFC First Bank,Android,4375.3,Success,,1272,0,0,52.5,2.0,0,38
TXN0001535,2025-04-10,13,CUST35661,MER010058,UrbanMeals,Food & Delivery,Mumbai,UPI,Canara Bank,iOS,551.8,Success,,162,0,0,1.38,2.0,0,58
TXN0001536,2025-11-18,6,CUST12502,MER010094,UrbanMeals,Food & Delivery,Bengaluru,UPI,Yes Bank,Android,548.37,Success,,1092,0,0,1.37,2.0,0,46
TXN0001537,2026-02-20,4,CUST30897,MER040094,Tutorly,Education,Chennai,Debit Card,Canara Bank,Android,1895.44,Success,,777,0,0,18.95,2.0,0,26
TXN0001538,2025-08-24,19,CUST21830,MER050085,ClinicKart,Healthcare,Kochi,Debit Card,ICICI Bank,Mobile Web,1102.29,Success,,1140,0,0,11.02,1.0,0,46
TXN0001539,2026-03-21,5,CUST38382,MER100067,LoanBridge,Financial Services,Kochi,UPI,HDFC Bank,Web,2474.74,Success,,150,0,0,6.19,2.0,0,29
TXN0001540,2025-10-15,8,CUST12075,MER080045,StyleStreet,Retail,Kolkata,Credit Card,Axis Bank,Mobile Web,1368.3,Success,,727,0,0,24.63,1.0,0,45
TXN0001541,2025-03-07,3,CUST11278,MER100058,FinServe,Financial Services,Kolkata,UPI,Canara Bank,Android,1913.29,Failed,UPI Limit Exceeded,2324,0,0,0.0,,0,20
TXN0001542,2025-11-13,8,CUST17779,MER020111,ClickZone,E-commerce,Pune,UPI,IDFC First Bank,Android,2061.2,Success,,833,0,0,5.15,2.0,0,47
TXN0001543,2025-04-20,19,CUST20053,MER020107,ShopSphere,E-commerce,Chennai,UPI,IndusInd Bank,Web,3411.06,Success,,817,0,0,8.53,2.0,0,33
TXN0001544,2026-05-10,8,CUST37009,MER030107,FlyQuick,Travel,Pune,UPI,Kotak Mahindra Bank,Android,2995.15,Success,,510,0,0,7.49,2.0,0,27
TXN0001545,2025-10-23,22,CUST26272,MER010070,UrbanMeals,Food & Delivery,Jaipur,Debit Card,IndusInd Bank,Web,1653.31,Success,,861,0,0,16.53,2.0,0,39
TXN0001546,2026-05-08,2,CUST14777,MER030041,FlyQuick,Travel,Hyderabad,UPI,SBI,Web,1952.6,Success,,855,0,0,4.88,1.0,0,28
TXN0001547,2025-09-29,13,CUST33151,MER010006,Snackzy,Food & Delivery,Pune,UPI,Canara Bank,Android,1173.05,Success,,776,0,0,2.93,1.0,0,36
TXN0001548,2025-01-10,22,CUST11366,MER020088,ClickZone,E-commerce,Ahmedabad,UPI,Canara Bank,Web,4527.48,Success,,789,0,0,11.32,1.0,0,53
TXN0001549,2025-03-14,19,CUST28313,MER080132,HomeKart,Retail,Delhi,Net Banking,Canara Bank,iOS,1313.94,Success,,822,0,0,15.77,3.0,0,15
TXN0001550,2026-04-30,5,CUST37635,MER010036,UrbanMeals,Food & Delivery,Chennai,Debit Card,ICICI Bank,Android,1233.6,Success,,827,0,0,12.34,1.0,0,63
TXN0001551,2026-04-03,14,CUST26677,MER050055,MediPlus,Healthcare,Bengaluru,UPI,Yes Bank,Mobile Web,563.78,Success,,429,0,0,1.41,2.0,0,36
TXN0001552,2025-07-10,23,CUST25061,MER070067,GameHive,Gaming,Bengaluru,Credit Card,IndusInd Bank,Android,1776.23,Success,,799,0,0,31.97,2.0,0,50
TXN0001553,2025-11-14,13,CUST10257,MER020127,ClickZone,E-commerce,Mumbai,UPI,HDFC Bank,Web,2201.19,Success,,829,0,0,5.5,2.0,0,18
TXN0001554,2025-09-15,15,CUST38595,MER080048,ValueMart,Retail,Bengaluru,UPI,SBI,iOS,3557.21,Failed,Payment Gateway Timeout,3559,0,0,0.0,,0,44
TXN0001555,2026-02-14,6,CUST23996,MER090088,PayBills,Utilities,Bengaluru,UPI,Axis Bank,Android,573.4,Success,,753,0,0,1.43,2.0,0,49
TXN0001556,2025-11-07,2,CUST37229,MER070084,GameKart,Gaming,Kochi,UPI,IDFC First Bank,Android,611.43,Success,,966,0,0,1.53,1.0,0,52
TXN0001557,2025-09-14,3,CUST19059,MER040118,Tutorly,Education,Pune,Credit Card,SBI,Mobile Web,4224.1,Success,,784,0,0,76.03,2.0,0,14
TXN0001558,2026-05-22,8,CUST21653,MER020105,MegaMart,E-commerce,Delhi,UPI,IndusInd Bank,iOS,1942.12,Success,,1139,0,0,4.86,1.0,0,22
TXN0001559,2025-11-28,11,CUST36811,MER100130,FinServe,Financial Services,Bengaluru,UPI,HDFC Bank,Mobile Web,2554.21,Success,,952,0,0,6.39,1.0,0,63
TXN0001560,2025-08-07,2,CUST25716,MER080043,DailyStore,Retail,Hyderabad,UPI,IDFC First Bank,Android,974.21,Success,,719,0,0,2.44,1.0,0,20
TXN0001561,2026-05-08,6,CUST10165,MER020142,MegaMart,E-commerce,Kolkata,Net Banking,HDFC Bank,Android,2958.68,Success,,1311,0,0,35.5,1.0,0,39
TXN0001562,2025-09-26,16,CUST11341,MER020101,CartBee,E-commerce,Bengaluru,UPI,Kotak Mahindra Bank,Android,1712.3,Success,,376,0,0,4.28,1.0,0,55
TXN0001563,2025-02-07,8,CUST12064,MER080147,ValueMart,Retail,Pune,Credit Card,Axis Bank,Android,5502.41,Success,,1079,0,0,99.04,1.0,0,26
TXN0001564,2025-02-03,1,CUST18058,MER100143,InvestPlus,Financial Services,Jaipur,UPI,ICICI Bank,Web,11245.14,Success,,1001,0,0,28.11,1.0,1,23
TXN0001565,2025-07-21,19,CUST10083,MER040102,EduPrime,Education,Hyderabad,UPI,IndusInd Bank,Android,2523.38,Success,,423,0,0,6.31,2.0,0,48
TXN0001566,2026-03-19,8,CUST28763,MER020040,ShopSphere,E-commerce,Delhi,Net Banking,IndusInd Bank,iOS,1799.2,Success,,976,0,0,21.59,1.0,0,48
TXN0001567,2025-08-03,1,CUST25594,MER020147,MegaMart,E-commerce,Chennai,Credit Card,SBI,iOS,818.09,Success,,1215,1,0,14.73,1.0,0,21
TXN0001568,2026-04-21,22,CUST25426,MER100138,CreditHub,Financial Services,Mumbai,UPI,Axis Bank,iOS,3678.43,Success,,489,0,1,9.2,2.0,0,56
TXN0001569,2026-04-21,17,CUST21331,MER070029,ArcadePay,Gaming,Jaipur,Net Banking,HDFC Bank,iOS,261.52,Success,,1023,0,0,3.14,2.0,0,1
TXN0001570,2025-12-26,2,CUST32749,MER020068,ShopSphere,E-commerce,Chennai,UPI,Axis Bank,Web,1409.04,Success,,1048,0,0,3.52,1.0,0,27
TXN0001571,2025-07-29,23,CUST17013,MER020120,MegaMart,E-commerce,Delhi,Credit Card,Yes Bank,Android,1651.34,Success,,994,0,0,29.72,2.0,0,36
TXN0001572,2026-03-29,2,CUST13203,MER080129,DailyStore,Retail,Chennai,Debit Card,Canara Bank,iOS,1823.89,Success,,1310,0,0,18.24,1.0,0,55
TXN0001573,2025-05-31,5,CUST10062,MER080114,DailyStore,Retail,Pune,UPI,Axis Bank,Android,856.09,Success,,1321,0,0,2.14,1.0,0,35
TXN0001574,2026-01-18,16,CUST28219,MER070032,ArcadePay,Gaming,Kolkata,Credit Card,Yes Bank,Web,433.59,Success,,914,0,0,7.8,2.0,0,38
TXN0001575,2025-11-09,13,CUST25078,MER020020,ShopSphere,E-commerce,Chennai,UPI,Yes Bank,Android,759.93,Success,,788,0,0,1.9,1.0,0,33
TXN0001576,2026-05-17,22,CUST20284,MER050081,Wellnest,Healthcare,Delhi,UPI,HDFC Bank,iOS,1917.53,Success,,729,0,0,4.79,2.0,0,33
TXN0001577,2026-03-31,16,CUST17870,MER020125,ClickZone,E-commerce,Delhi,UPI,Bank of Baroda,iOS,823.94,Success,,1100,0,0,2.06,1.0,0,24
TXN0001578,2026-02-23,3,CUST30058,MER020050,ShopSphere,E-commerce,Mumbai,UPI,ICICI Bank,Mobile Web,481.82,Success,,728,0,0,1.2,1.0,0,40
TXN0001579,2025-06-24,18,CUST10733,MER090134,RechargePro,Utilities,Pune,UPI,IndusInd Bank,Android,141.65,Success,,785,0,0,0.35,1.0,0,55
TXN0001580,2025-10-10,21,CUST15706,MER010132,QuickBite,Food & Delivery,Hyderabad,Debit Card,Bank of Baroda,Web,1144.55,Success,,727,0,0,11.45,3.0,0,58
TXN0001581,2025-02-23,1,CUST12899,MER030027,VoyagePro,Travel,Hyderabad,UPI,IDFC First Bank,Web,9289.45,Success,,725,0,0,23.22,1.0,0,59
TXN0001582,2025-05-04,13,CUST36412,MER080146,ValueMart,Retail,Hyderabad,Debit Card,ICICI Bank,Mobile Web,792.41,Success,,1458,0,0,7.92,2.0,0,23
TXN0001583,2025-05-21,11,CUST31815,MER010137,QuickBite,Food & Delivery,Jaipur,UPI,Canara Bank,Android,443.16,Success,,770,0,0,1.11,1.0,0,43
TXN0001584,2026-05-19,8,CUST19861,MER080132,UrbanBazaar,Retail,Mumbai,Credit Card,ICICI Bank,iOS,2771.53,Success,,540,0,0,49.89,1.0,0,57
TXN0001585,2025-02-27,20,CUST13647,MER020025,ShopSphere,E-commerce,Mumbai,UPI,IDFC First Bank,Android,849.12,Success,,1098,0,0,2.12,1.0,0,39
TXN0001586,2025-08-15,2,CUST13553,MER100112,CreditHub,Financial Services,Hyderabad,UPI,Yes Bank,Android,2838.19,Success,,838,0,0,7.1,2.0,0,39
TXN0001587,2025-05-25,2,CUST28381,MER040102,Tutorly,Education,Mumbai,Wallet,Yes Bank,Android,1376.19,Success,,846,0,0,19.27,1.0,0,9
TXN0001588,2025-08-19,23,CUST23150,MER020022,Trendora,E-commerce,Delhi,Credit Card,Bank of Baroda,Android,1786.99,Success,,616,0,0,32.17,3.0,0,29
TXN0001589,2026-01-13,21,CUST32370,MER060116,CloudDesk,SaaS,Mumbai,Credit Card,Axis Bank,Android,898.92,Success,,599,0,0,16.18,1.0,0,34
TXN0001590,2025-10-31,21,CUST29608,MER100018,InvestPlus,Financial Services,Bengaluru,UPI,HDFC Bank,Android,10440.15,Success,,984,0,0,26.1,2.0,1,45
TXN0001591,2025-01-20,11,CUST16521,MER040060,SkillBridge,Education,Kolkata,Credit Card,IDFC First Bank,Android,5005.1,Success,,1155,0,0,90.09,1.0,0,37
TXN0001592,2025-11-14,2,CUST18314,MER010087,FoodKart,Food & Delivery,Mumbai,UPI,Axis Bank,Web,463.44,Failed,UPI Limit Exceeded,1829,0,0,0.0,,0,30
TXN0001593,2025-03-05,7,CUST22047,MER020085,Trendora,E-commerce,Hyderabad,UPI,ICICI Bank,Android,1398.97,Failed,UPI Limit Exceeded,1479,0,0,0.0,,0,30
TXN0001594,2026-04-14,6,CUST11071,MER040050,LearnLoop,Education,Bengaluru,UPI,Yes Bank,Mobile Web,2055.87,Success,,548,0,0,5.14,2.0,0,60
TXN0001595,2025-01-04,17,CUST16844,MER080083,ValueMart,Retail,Kolkata,UPI,Bank of Baroda,Android,804.6,Success,,1286,0,0,2.01,2.0,0,34
TXN0001596,2025-12-05,7,CUST32162,MER020117,Trendora,E-commerce,Mumbai,Net Banking,HDFC Bank,Android,3738.57,Success,,540,0,0,44.86,1.0,0,49
TXN0001597,2026-03-27,14,CUST13812,MER040088,EduPrime,Education,Pune,Debit Card,Yes Bank,Android,4822.11,Failed,Incorrect OTP,3690,0,0,0.0,,0,35
TXN0001598,2025-12-07,19,CUST38065,MER100006,CreditHub,Financial Services,Hyderabad,Debit Card,Axis Bank,Web,2278.1,Success,,879,0,0,22.78,2.0,0,28
TXN0001599,2025-08-21,3,CUST22852,MER010122,Snackzy,Food & Delivery,Bengaluru,Debit Card,Bank of Baroda,Web,379.35,Success,,1265,0,0,3.79,2.0,0,32
TXN0001600,2025-04-28,19,CUST29005,MER020053,ShopSphere,E-commerce,Hyderabad,UPI,IndusInd Bank,Android,3244.7,Failed,Bank Server Timeout,1448,0,0,0.0,,0,49
TXN0001601,2026-04-04,8,CUST17160,MER070018,XPZone,Gaming,Jaipur,Debit Card,SBI,Mobile Web,728.88,Success,,560,0,0,7.29,2.0,0,46
TXN0001602,2025-12-08,0,CUST22329,MER050037,ClinicKart,Healthcare,Chennai,Credit Card,Yes Bank,Android,716.1,Success,,1243,0,0,12.89,1.0,0,44
TXN0001603,2025-12-07,1,CUST23333,MER030009,FlyQuick,Travel,Hyderabad,Debit Card,Canara Bank,Android,4821.56,Success,,742,0,0,48.22,1.0,0,48
TXN0001604,2025-04-22,3,CUST37346,MER020008,ClickZone,E-commerce,Mumbai,UPI,IndusInd Bank,Mobile Web,2920.85,Success,,855,0,0,7.3,2.0,0,54
TXN0001605,2025-09-08,23,CUST11082,MER020013,ClickZone,E-commerce,Bengaluru,Debit Card,IndusInd Bank,Android,733.59,Success,,642,0,0,7.34,1.0,0,44
TXN0001606,2026-03-26,10,CUST27348,MER020037,MegaMart,E-commerce,Mumbai,Credit Card,IDFC First Bank,Web,2291.03,Success,,807,0,0,41.24,2.0,0,49
TXN0001607,2026-01-08,13,CUST32241,MER030008,RideGo,Travel,Chennai,Credit Card,Bank of Baroda,iOS,1812.48,Success,,776,0,0,32.62,1.0,0,29
TXN0001608,2025-03-14,6,CUST31687,MER090148,PayBills,Utilities,Kochi,Credit Card,Canara Bank,iOS,737.77,Success,,1306,0,0,13.28,1.0,0,51
TXN0001609,2025-05-03,8,CUST31841,MER050122,MediPlus,Healthcare,Delhi,Debit Card,IndusInd Bank,Android,1532.59,Success,,872,0,0,15.33,1.0,0,39
TXN0001610,2025-01-04,11,CUST14918,MER040021,EduPrime,Education,Bengaluru,UPI,ICICI Bank,iOS,750.43,Success,,742,0,0,1.88,1.0,0,35
TXN0001611,2025-11-06,9,CUST23297,MER070069,GameHive,Gaming,Chennai,UPI,Yes Bank,iOS,271.4,Success,,1236,0,0,0.68,2.0,0,30
TXN0001612,2025-12-14,10,CUST27517,MER070124,GameHive,Gaming,Mumbai,UPI,SBI,Web,1031.49,Success,,249,0,0,2.58,1.0,0,37
TXN0001613,2026-01-19,5,CUST11605,MER040110,LearnLoop,Education,Mumbai,UPI,Axis Bank,iOS,1843.15,Success,,868,0,0,4.61,2.0,0,24
TXN0001614,2025-12-24,12,CUST31932,MER030124,VoyagePro,Travel,Bengaluru,UPI,Canara Bank,Android,939.75,Failed,Payment Gateway Timeout,3546,0,0,0.0,,0,24
TXN0001615,2025-05-01,4,CUST37584,MER010116,Snackzy,Food & Delivery,Mumbai,Credit Card,Canara Bank,Android,657.97,Success,,884,0,0,11.84,3.0,0,22
TXN0001616,2026-05-06,14,CUST12729,MER080114,ValueMart,Retail,Bengaluru,Net Banking,Canara Bank,Web,979.59,Success,,905,0,0,11.76,2.0,0,62
TXN0001617,2025-08-29,14,CUST22632,MER020041,ClickZone,E-commerce,Delhi,Net Banking,Kotak Mahindra Bank,iOS,439.86,Success,,814,0,0,5.28,3.0,0,21
TXN0001618,2025-12-31,22,CUST15632,MER070123,XPZone,Gaming,Chennai,Debit Card,Axis Bank,Web,924.87,Success,,1057,0,0,9.25,2.0,0,47
TXN0001619,2026-02-08,0,CUST34664,MER030104,HotelHut,Travel,Delhi,Credit Card,IndusInd Bank,Mobile Web,4297.73,Success,,528,0,0,77.36,2.0,0,57
TXN0001620,2025-06-25,20,CUST38317,MER010149,DailyDine,Food & Delivery,Chennai,UPI,IDFC First Bank,iOS,498.66,Success,,865,0,0,1.25,1.0,0,39
TXN0001621,2025-06-27,3,CUST21993,MER020033,CartBee,E-commerce,Bengaluru,UPI,SBI,Android,955.11,Success,,905,0,0,2.39,2.0,0,49
TXN0001622,2025-07-28,11,CUST33290,MER010028,UrbanMeals,Food & Delivery,Chennai,Net Banking,HDFC Bank,Mobile Web,260.71,Success,,613,0,0,3.13,1.0,0,44
TXN0001623,2026-03-20,22,CUST17125,MER040058,SkillBridge,Education,Chennai,Wallet,HDFC Bank,Web,4593.23,Success,,681,0,0,64.31,1.0,0,17
TXN0001624,2025-11-21,2,CUST38281,MER010064,FoodKart,Food & Delivery,Kolkata,Debit Card,Yes Bank,Web,867.39,Success,,1234,0,0,8.67,1.0,0,50
TXN0001625,2025-09-10,0,CUST19851,MER050111,MediPlus,Healthcare,Hyderabad,UPI,Axis Bank,Android,2678.33,Success,,568,0,0,6.7,2.0,0,48
TXN0001626,2025-09-10,8,CUST30292,MER060103,CloudDesk,SaaS,Mumbai,UPI,HDFC Bank,iOS,2950.64,Success,,761,0,0,7.38,1.0,0,34
TXN0001627,2026-03-20,10,CUST19083,MER050005,Wellnest,Healthcare,Mumbai,UPI,Axis Bank,Android,1017.26,Success,,508,0,0,2.54,1.0,0,38
TXN0001628,2026-03-10,8,CUST39227,MER080026,ValueMart,Retail,Mumbai,Debit Card,Canara Bank,Android,1298.67,Success,,1405,0,0,12.99,1.0,0,38
TXN0001629,2025-03-20,19,CUST22266,MER020138,Trendora,E-commerce,Hyderabad,Net Banking,SBI,Android,778.4,Failed,Bank Server Timeout,3253,0,0,0.0,,0,31
TXN0001630,2025-07-13,1,CUST20626,MER070092,ArcadePay,Gaming,Bengaluru,Debit Card,Canara Bank,Android,584.33,Success,,237,0,0,5.84,1.0,0,55
TXN0001631,2026-05-19,0,CUST22168,MER010041,Snackzy,Food & Delivery,Delhi,Debit Card,Kotak Mahindra Bank,Mobile Web,332.25,Success,,783,0,0,3.32,2.0,0,39
TXN0001632,2025-09-26,4,CUST34973,MER060066,WorkNest,SaaS,Mumbai,Net Banking,Canara Bank,iOS,15175.7,Success,,1130,0,0,182.11,1.0,1,42
TXN0001633,2026-02-04,23,CUST34412,MER010031,DailyDine,Food & Delivery,Delhi,Credit Card,SBI,Mobile Web,300.16,Success,,1024,0,0,5.4,1.0,0,54
TXN0001634,2025-09-03,9,CUST11794,MER020040,MegaMart,E-commerce,Jaipur,UPI,HDFC Bank,Android,804.87,Success,,1161,0,0,2.01,2.0,0,16
TXN0001635,2025-08-26,17,CUST34418,MER090011,PayBills,Utilities,Delhi,UPI,Axis Bank,iOS,870.32,Success,,897,0,0,2.18,1.0,0,39
TXN0001636,2026-03-09,20,CUST22645,MER100030,CreditHub,Financial Services,Mumbai,UPI,IndusInd Bank,Android,9723.93,Success,,1295,0,0,24.31,1.0,0,68
TXN0001637,2025-10-02,8,CUST20947,MER010098,Snackzy,Food & Delivery,Delhi,Net Banking,IndusInd Bank,Android,569.35,Failed,Customer Cancelled,2746,0,0,0.0,,0,21
TXN0001638,2026-01-15,6,CUST15058,MER010115,FoodKart,Food & Delivery,Kochi,UPI,HDFC Bank,Web,700.12,Success,,1020,0,0,1.75,2.0,0,28
TXN0001639,2026-02-19,8,CUST30605,MER040150,Tutorly,Education,Jaipur,UPI,Bank of Baroda,iOS,7579.84,Success,,663,0,0,18.95,2.0,0,27
TXN0001640,2025-07-22,2,CUST24728,MER020107,Trendora,E-commerce,Jaipur,UPI,Kotak Mahindra Bank,iOS,418.74,Success,,1107,0,0,1.05,1.0,0,26
TXN0001641,2026-04-17,22,CUST11600,MER090129,PowerPay,Utilities,Mumbai,Debit Card,Bank of Baroda,Android,213.08,Success,,1041,0,0,2.13,1.0,0,31
TXN0001642,2025-07-07,22,CUST37514,MER050042,MediPlus,Healthcare,Hyderabad,UPI,Axis Bank,Android,1140.22,Failed,UPI Limit Exceeded,2204,0,0,0.0,,0,15
TXN0001643,2025-07-23,23,CUST31568,MER020007,MegaMart,E-commerce,Jaipur,Credit Card,SBI,Mobile Web,597.56,Success,,814,0,0,10.76,2.0,0,32
TXN0001644,2026-03-04,15,CUST25674,MER030131,VoyagePro,Travel,Delhi,Net Banking,IndusInd Bank,Web,1474.49,Success,,876,0,0,17.69,1.0,0,36
TXN0001645,2025-02-16,4,CUST10582,MER010058,FoodKart,Food & Delivery,Mumbai,UPI,IndusInd Bank,Android,394.02,Success,,1124,0,0,0.99,3.0,0,32
TXN0001646,2025-11-18,0,CUST29846,MER020134,ShopSphere,E-commerce,Hyderabad,Debit Card,SBI,iOS,2048.83,Success,,1093,0,0,20.49,1.0,0,30
TXN0001647,2025-01-30,0,CUST21778,MER030048,TripNest,Travel,Delhi,UPI,Kotak Mahindra Bank,Android,1337.39,Success,,819,0,0,3.34,1.0,0,31
TXN0001648,2026-01-29,16,CUST37847,MER030030,VoyagePro,Travel,Delhi,Net Banking,HDFC Bank,Android,1195.24,Success,,875,0,0,14.34,2.0,0,20
TXN0001649,2025-10-24,9,CUST36553,MER020142,MegaMart,E-commerce,Bengaluru,Debit Card,Bank of Baroda,Android,1011.89,Success,,1217,0,0,10.12,1.0,0,53
TXN0001650,2025-11-02,3,CUST11362,MER030094,HotelHut,Travel,Delhi,UPI,ICICI Bank,Android,2090.72,Success,,742,0,0,5.23,1.0,0,38
TXN0001651,2026-04-02,1,CUST10210,MER020105,Trendora,E-commerce,Chennai,Debit Card,Kotak Mahindra Bank,Web,1160.1,Success,,978,0,0,11.6,1.0,0,15
TXN0001652,2025-03-21,4,CUST39111,MER100037,WealthKart,Financial Services,Mumbai,Debit Card,IndusInd Bank,Android,1884.41,Success,,707,0,0,18.84,1.0,0,24
TXN0001653,2025-08-07,4,CUST20226,MER080027,ValueMart,Retail,Bengaluru,UPI,ICICI Bank,iOS,836.57,Success,,1201,0,0,2.09,1.0,0,56
TXN0001654,2025-11-18,14,CUST19697,MER090026,UtilityDesk,Utilities,Kolkata,UPI,Kotak Mahindra Bank,Web,759.6,Success,,833,0,0,1.9,2.0,0,30
TXN0001655,2025-10-30,17,CUST35906,MER030069,RideGo,Travel,Pune,UPI,Yes Bank,Android,8744.43,Success,,1214,0,0,21.86,2.0,0,34
TXN0001656,2025-06-28,9,CUST12916,MER100074,WealthKart,Financial Services,Delhi,UPI,ICICI Bank,iOS,1075.03,Success,,827,1,0,2.69,2.0,0,45
TXN0001657,2025-12-17,5,CUST12871,MER020062,ClickZone,E-commerce,Hyderabad,UPI,ICICI Bank,iOS,1687.6,Success,,903,0,0,4.22,1.0,0,52
TXN0001658,2025-09-08,4,CUST27074,MER010075,DailyDine,Food & Delivery,Mumbai,UPI,HDFC Bank,Android,421.17,Success,,672,0,0,1.05,1.0,0,45
TXN0001659,2025-07-15,23,CUST11755,MER030007,TripNest,Travel,Chennai,Credit Card,Yes Bank,Android,7556.17,Success,,935,0,0,136.01,1.0,0,12
TXN0001660,2026-01-09,4,CUST27296,MER080114,StyleStreet,Retail,Kolkata,UPI,Kotak Mahindra Bank,iOS,2045.89,Success,,872,0,0,5.11,1.0,0,39
TXN0001661,2025-03-08,21,CUST17645,MER030060,FlyQuick,Travel,Chennai,Wallet,Canara Bank,Android,4506.98,Success,,489,0,0,63.1,1.0,0,23
TXN0001662,2026-03-17,19,CUST17989,MER020093,CartBee,E-commerce,Bengaluru,Wallet,Yes Bank,Web,2096.94,Success,,525,0,0,29.36,1.0,0,29
TXN0001663,2025-10-27,18,CUST28610,MER020056,ClickZone,E-commerce,Kolkata,Debit Card,IndusInd Bank,Android,1765.69,Success,,832,0,0,17.66,2.0,0,16
TXN0001664,2025-09-29,1,CUST38370,MER020040,Trendora,E-commerce,Kochi,Net Banking,Bank of Baroda,Web,1172.45,Success,,723,0,0,14.07,1.0,0,18
TXN0001665,2026-03-24,18,CUST24105,MER050009,ClinicKart,Healthcare,Hyderabad,UPI,ICICI Bank,Web,527.02,Success,,620,0,0,1.32,1.0,0,25
TXN0001666,2025-04-05,7,CUST38735,MER050049,Wellnest,Healthcare,Pune,UPI,Canara Bank,Android,1085.51,Success,,1018,0,0,2.71,1.0,0,32
TXN0001667,2025-08-18,21,CUST18210,MER090061,PayBills,Utilities,Bengaluru,Credit Card,Canara Bank,Android,747.5,Success,,749,0,0,13.45,2.0,0,38
TXN0001668,2025-04-28,5,CUST22761,MER010045,QuickBite,Food & Delivery,Kolkata,UPI,SBI,iOS,1204.8,Success,,729,0,0,3.01,1.0,0,37
TXN0001669,2025-11-19,13,CUST12684,MER080132,ValueMart,Retail,Hyderabad,UPI,IndusInd Bank,Android,2416.94,Success,,708,0,0,6.04,2.0,0,30
TXN0001670,2025-02-09,19,CUST12011,MER020019,CartBee,E-commerce,Hyderabad,Debit Card,IDFC First Bank,Web,911.67,Success,,1125,0,0,9.12,2.0,0,53
TXN0001671,2025-11-17,13,CUST12354,MER010033,UrbanMeals,Food & Delivery,Pune,Net Banking,Canara Bank,Mobile Web,988.61,Success,,957,0,0,11.86,3.0,0,43
TXN0001672,2025-08-12,6,CUST15097,MER100008,InvestPlus,Financial Services,Chennai,UPI,Bank of Baroda,Android,1799.08,Success,,1094,0,0,4.5,3.0,0,55
TXN0001673,2026-04-19,9,CUST17384,MER010038,UrbanMeals,Food & Delivery,Delhi,Credit Card,Bank of Baroda,Web,1298.27,Success,,438,0,0,23.37,2.0,0,30
TXN0001674,2025-04-26,21,CUST25110,MER010062,Snackzy,Food & Delivery,Ahmedabad,Net Banking,Bank of Baroda,Web,676.37,Success,,688,0,0,8.12,3.0,0,29
TXN0001675,2025-11-18,22,CUST35125,MER080110,HomeKart,Retail,Hyderabad,Debit Card,Kotak Mahindra Bank,Android,2283.94,Success,,825,0,0,22.84,1.0,0,10
TXN0001676,2025-02-05,23,CUST12791,MER020123,ClickZone,E-commerce,Hyderabad,UPI,HDFC Bank,iOS,2439.7,Success,,1168,0,0,6.1,1.0,0,23
TXN0001677,2025-05-10,15,CUST13211,MER010148,FoodKart,Food & Delivery,Chennai,Debit Card,IDFC First Bank,Android,1310.01,Success,,958,0,0,13.1,1.0,0,45
